sleep_id,user_id,sleep_hours,sleep_quality_score,phone_before_bed
4592,2592,5.4,6.2,Yes
4593,2593,5.9,7.9,Yes
4594,2594,6.4,9.1,Yes
4595,2595,7.1,7.2,Yes
4596,2596,6.1,9.3,Yes
4597,2597,5.7,4.7,Yes
4598,2598,4.6,8.4,Yes
4599,2599,7.1,8.9,Yes
4600,2600,6.4,8.4,No
4601,2601,3.9,4.1,No
4602,2602,6.5,6.1,Yes
4603,2603,6.1,4.3,Yes
4604,2604,6.3,5.1,No
4605,2605,6.2,4.8,No
4606,2606,5.5,5.2,Yes
4607,2607,6.9,8.3,Yes
4608,2608,6.7,5.6,Yes
4609,2609,5.0,8.9,No
4610,2610,7.2,5.3,Yes
4611,2611,9.3,5.6,Yes
4612,2612,7.0,7.0,Yes
4613,2613,7.2,4.4,No
4614,2614,8.5,4.3,Yes
4615,2615,7.0,5.3,Yes
4616,2616,6.1,4.8,Yes
4617,2617,8.6,5.8,No
4618,2618,5.6,5.6,Yes
4619,2619,3.8,8.5,Yes
4620,2620,5.0,7.3,Yes
4621,2621,4.5,7.8,Yes
4622,2622,7.2,7.4,Yes
4623,2623,6.3,8.0,No
4624,2624,7.6,5.1,Yes
4625,2625,7.2,7.5,Yes
4626,2626,7.9,6.5,Yes
4627,2627,8.1,5.7,No
4628,2628,3.9,7.4,Yes
4629,2629,6.3,7.7,No
4630,2630,5.4,7.1,Yes
4631,2631,6.8,7.4,No
4632,2632,8.6,4.3,Yes
4633,2633,6.9,8.0,No
4634,2634,7.0,9.1,Yes
4635,2635,6.1,6.9,Yes
4636,2636,7.0,7.7,No
4637,2637,3.7,5.1,Yes
4638,2638,3.5,7.4,Yes
4639,2639,6.0,5.2,Yes
4640,2640,6.3,6.5,Yes
4641,2641,5.0,7.2,Yes
4642,2642,6.8,5.9,No
4643,2643,6.0,4.2,Yes
4644,2644,6.7,7.7,No
4645,2645,5.8,7.2,Yes
4646,2646,5.4,8.3,No
4647,2647,4.6,5.3,Yes
4648,2648,5.4,6.8,No
4649,2649,6.2,8.4,No
4650,2650,8.0,8.4,Yes
4651,2651,8.6,5.6,Yes
4652,2652,4.2,6.4,Yes
4653,2653,6.3,8.0,Yes
4654,2654,7.9,9.3,No
4655,2655,5.9,7.6,Yes
4656,2656,6.6,7.7,Yes
4657,2657,5.0,7.3,Yes
4658,2658,6.6,8.3,Yes
4659,2659,7.6,7.4,Yes
4660,2660,3.8,6.7,Yes
4661,2661,7.2,9.5,No
4662,2662,5.2,5.5,Yes
4663,2663,6.1,6.7,Yes
4664,2664,7.2,4.2,Yes
4665,2665,5.1,4.9,Yes
4666,2666,7.5,4.2,Yes
4667,2667,9.0,6.6,Yes
4668,2668,6.8,4.5,No
4669,2669,5.3,8.3,Yes
4670,2670,6.9,4.2,Yes
4671,2671,6.2,6.1,Yes
4672,2672,9.7,5.9,No
4673,2673,7.0,8.1,Yes
4674,2674,7.6,5.3,No
4675,2675,7.9,6.7,Yes
4676,2676,7.8,5.6,Yes
4677,2677,8.3,8.0,Yes
4678,2678,4.7,4.8,No
4679,2679,5.2,7.6,No
4680,2680,6.1,4.7,Yes
4681,2681,7.1,6.8,Yes
4682,2682,8.1,6.0,Yes
4683,2683,4.5,4.9,Yes
4684,2684,6.4,6.3,No
4685,2685,7.6,8.5,Yes
4686,2686,5.8,4.5,Yes
4687,2687,7.8,8.3,No
4688,2688,6.2,6.6,Yes
4689,2689,4.9,5.6,No
4690,2690,5.7,6.6,Yes
4691,2691,7.2,7.5,Yes
4692,2692,6.9,4.3,Yes
4693,2693,5.2,5.8,Yes
4694,2694,7.9,5.3,Yes
4695,2695,8.4,7.1,Yes
4696,2696,6.3,8.2,Yes
4697,2697,8.2,7.0,Yes
4698,2698,7.3,8.4,Yes
4699,2699,5.3,8.7,No
4700,2700,6.6,7.2,Yes
4701,2701,8.2,8.3,Yes
4702,2702,7.3,8.0,Yes
4703,2703,6.7,7.2,Yes
4704,2704,6.0,4.2,No
4705,2705,5.4,9.4,No
4706,2706,8.5,5.4,No
4707,2707,5.6,7.5,No
4708,2708,7.8,9.4,Yes
4709,2709,3.8,6.7,Yes
4710,2710,5.0,5.6,No
4711,2711,7.3,4.9,No
4712,2712,5.5,8.3,Yes
4713,2713,6.0,8.4,No
4714,2714,8.2,9.0,No
4715,2715,6.2,5.2,Yes
4716,2716,3.5,6.8,Yes
4717,2717,6.7,6.5,No
4718,2718,7.6,4.5,Yes
4719,2719,6.2,8.4,No
4720,2720,7.4,5.6,Yes
4721,2721,7.2,8.6,No
4722,2722,6.4,7.2,Yes
4723,2723,8.1,9.0,Yes
4724,2724,6.3,5.1,Yes
4725,2725,6.2,8.1,Yes
4726,2726,8.1,9.0,Yes
4727,2727,7.3,7.8,Yes
4728,2728,5.8,6.3,Yes
4729,2729,6.1,5.2,Yes
4730,2730,6.1,6.2,Yes
4731,2731,9.6,9.5,Yes
4732,2732,5.9,6.8,No
4733,2733,8.6,7.1,Yes
4734,2734,6.4,7.3,Yes
4735,2735,6.4,8.4,Yes
4736,2736,6.3,8.6,Yes
4737,2737,7.7,5.9,No
4738,2738,6.6,9.1,Yes
4739,2739,7.1,5.0,Yes
4740,2740,5.4,5.6,Yes
4741,2741,6.2,8.1,Yes
4742,2742,6.4,7.8,Yes
4743,2743,5.9,6.9,Yes
4744,2744,6.5,6.3,Yes
4745,2745,7.4,6.3,Yes
4746,2746,7.9,4.7,Yes
4747,2747,6.4,7.7,No
4748,2748,8.0,9.1,No
4749,2749,3.4,6.3,Yes
4750,2750,7.8,5.3,Yes
4751,2751,4.4,4.3,Yes
4752,2752,6.1,5.0,Yes
4753,2753,6.2,5.7,Yes
4754,2754,7.4,6.7,No
4755,2755,6.1,4.0,Yes
4756,2756,4.6,5.8,Yes
4757,2757,6.8,7.9,No
4758,2758,9.5,7.5,No
4759,2759,6.4,7.2,No
4760,2760,8.9,4.4,Yes
4761,2761,8.4,6.0,Yes
4762,2762,5.9,8.0,Yes
4763,2763,6.5,9.0,No
4764,2764,5.0,4.7,No
4765,2765,7.5,6.6,No
4766,2766,8.0,6.0,Yes
4767,2767,6.5,5.9,No
4768,2768,5.5,7.4,Yes
4769,2769,7.9,9.4,Yes
4770,2770,7.8,6.9,Yes
4771,2771,5.1,4.1,No
4772,2772,4.0,5.1,No
4773,2773,6.6,7.8,Yes
4774,2774,6.8,7.9,No
4775,2775,7.8,6.1,No
4776,2776,8.3,8.1,Yes
4777,2777,5.5,4.3,Yes
4778,2778,7.3,4.2,No
4779,2779,5.2,9.2,Yes
4780,2780,7.8,8.5,No
4781,2781,6.9,4.9,Yes
4782,2782,9.9,9.3,Yes
4783,2783,10.0,4.0,Yes
4784,2784,7.8,4.2,Yes
4785,2785,7.8,8.8,Yes
4786,2786,7.0,6.8,Yes
4787,2787,5.7,4.3,No
4788,2788,7.1,6.8,No
4789,2789,4.6,6.9,Yes
4790,2790,6.9,8.4,No
4791,2791,7.3,9.2,Yes
4792,2792,6.2,7.8,No
4793,2793,4.8,5.5,Yes
4794,2794,6.9,5.0,No
4795,2795,3.8,4.5,Yes
4796,2796,8.4,4.6,Yes
4797,2797,6.7,6.1,Yes
4798,2798,7.7,7.8,Yes
4799,2799,7.8,6.3,Yes
4800,2800,4.9,4.2,Yes
4801,2801,6.7,8.5,Yes
4802,2802,6.4,5.8,No
4803,2803,6.1,7.6,Yes
4804,2804,8.1,9.3,Yes
4805,2805,6.6,6.5,No
4806,2806,5.5,8.7,Yes
4807,2807,4.5,6.3,No
4808,2808,3.2,5.9,Yes
4809,2809,8.2,8.1,No
4810,2810,4.4,8.1,No
4811,2811,6.6,6.9,No
4812,2812,9.1,8.4,Yes
4813,2813,6.0,9.5,Yes
4814,2814,6.2,9.1,Yes
4815,2815,5.1,7.9,Yes
4816,2816,7.5,7.8,No
4817,2817,7.7,6.4,Yes
4818,2818,5.4,4.9,No
4819,2819,6.3,7.6,Yes
4820,2820,5.9,6.7,Yes
4821,2821,9.2,9.4,No
4822,2822,8.2,7.7,Yes
4823,2823,6.8,5.3,No
4824,2824,6.6,4.8,No
4825,2825,4.8,8.1,No
4826,2826,8.7,4.8,Yes
4827,2827,5.7,7.8,Yes
4828,2828,9.2,7.2,Yes
4829,2829,5.8,5.5,No
4830,2830,4.1,5.0,Yes
4831,2831,6.5,6.2,Yes
4832,2832,6.9,6.6,Yes
4833,2833,8.3,6.6,Yes
4834,2834,4.6,9.0,No
4835,2835,8.7,9.2,No
4836,2836,5.9,9.3,Yes
4837,2837,8.1,4.9,Yes
4838,2838,3.9,7.1,Yes
4839,2839,3.4,4.9,No
4840,2840,5.5,5.5,Yes
4841,2841,4.8,8.8,No
4842,2842,7.3,6.3,Yes
4843,2843,8.1,8.3,Yes
4844,2844,4.7,7.5,Yes
4845,2845,6.8,9.0,Yes
4846,2846,6.0,6.8,No
4847,2847,3.9,8.1,No
4848,2848,5.7,7.5,Yes
4849,2849,7.5,4.3,Yes
4850,2850,8.3,9.2,Yes
4851,2851,8.9,9.1,Yes
4852,2852,6.5,7.7,Yes
4853,2853,8.9,4.4,No
4854,2854,5.8,5.2,No
4855,2855,7.6,4.9,Yes
4856,2856,9.4,8.1,Yes
4857,2857,5.4,7.3,Yes
4858,2858,4.7,4.9,No
4859,2859,6.8,8.7,Yes
4860,2860,5.3,7.6,Yes
4861,2861,6.4,4.7,No
4862,2862,4.5,5.0,No
4863,2863,5.3,7.8,No
4864,2864,7.0,9.0,Yes
4865,2865,4.8,8.6,Yes
4866,2866,6.6,4.3,No
4867,2867,8.5,4.6,Yes
4868,2868,6.8,5.6,Yes
4869,2869,7.6,7.2,Yes
4870,2870,7.9,7.4,Yes
4871,2871,7.3,7.8,Yes
4872,2872,5.3,4.4,Yes
4873,2873,3.3,5.6,Yes
4874,2874,4.7,7.0,No
4875,2875,5.4,9.1,Yes
4876,2876,6.3,6.5,Yes
4877,2877,7.9,7.9,Yes
4878,2878,6.1,9.2,Yes
4879,2879,5.3,4.5,Yes
4880,2880,5.4,5.5,No
4881,2881,6.8,6.2,No
4882,2882,6.9,7.3,No
4883,2883,6.6,5.2,No
4884,2884,7.1,5.9,Yes
4885,2885,7.4,4.3,Yes
4886,2886,6.1,5.6,Yes
4887,2887,7.9,8.1,Yes
4888,2888,6.6,5.5,Yes
4889,2889,6.3,8.0,Yes
4890,2890,6.9,7.5,Yes
4891,2891,7.2,4.0,Yes
4892,2892,6.6,5.6,Yes
4893,2893,3.0,6.2,Yes
4894,2894,6.0,8.8,Yes
4895,2895,7.7,7.0,Yes
4896,2896,7.1,7.4,No
4897,2897,7.7,6.6,No
4898,2898,7.7,7.5,No
4899,2899,7.7,9.0,Yes
4900,2900,6.2,5.0,Yes
4901,2901,6.4,4.8,Yes
4902,2902,7.9,6.3,Yes
4903,2903,6.4,7.5,Yes
4904,2904,6.6,4.7,Yes
4905,2905,7.5,4.4,Yes
4906,2906,8.5,8.7,Yes
4907,2907,6.7,5.9,Yes
4908,2908,8.1,9.1,Yes
4909,2909,5.6,7.3,Yes
4910,2910,5.3,4.6,Yes
4911,2911,6.1,6.4,No
4912,2912,7.8,4.6,Yes
4913,2913,8.3,5.2,Yes
4914,2914,6.6,8.6,Yes
4915,2915,6.9,7.7,Yes
4916,2916,3.8,4.3,Yes
4917,2917,8.2,6.8,No
4918,2918,5.3,6.4,No
4919,2919,7.6,8.1,Yes
4920,2920,7.1,7.1,Yes
4921,2921,7.7,4.1,Yes
4922,2922,8.2,5.7,No
4923,2923,4.4,4.5,Yes
4924,2924,7.0,4.6,No
4925,2925,6.3,4.1,Yes
4926,2926,6.5,8.6,Yes
4927,2927,6.8,9.1,Yes
4928,2928,6.3,8.8,Yes
4929,2929,7.7,6.5,No
4930,2930,7.1,5.6,No
4931,2931,4.2,7.5,Yes
4932,2932,6.1,4.9,Yes
4933,2933,7.0,8.7,No
4934,2934,7.4,9.5,Yes
4935,2935,6.7,5.8,Yes
4936,2936,8.5,4.0,Yes
4937,2937,8.3,4.2,No
4938,2938,5.5,5.1,Yes
4939,2939,5.3,7.9,Yes
4940,2940,6.7,4.6,Yes
4941,2941,9.4,6.9,Yes
4942,2942,3.6,6.8,Yes
4943,2943,5.7,5.1,Yes
4944,2944,8.6,5.1,Yes
4945,2945,6.4,6.0,Yes
4946,2946,9.1,7.3,Yes
4947,2947,7.4,6.7,Yes
4948,2948,8.7,7.6,Yes
4949,2949,6.4,4.2,Yes
4950,2950,6.6,8.2,Yes
4951,2951,5.6,8.9,Yes
4952,2952,6.5,4.2,No
4953,2953,5.1,8.0,Yes
4954,2954,6.6,4.3,Yes
4955,2955,6.7,4.2,No
4956,2956,7.7,8.2,Yes
4957,2957,6.7,4.8,Yes
4958,2958,6.0,8.2,Yes
4959,2959,6.0,4.9,Yes
4960,2960,4.7,5.7,Yes
4961,2961,6.7,7.5,No
4962,2962,6.2,6.6,Yes
4963,2963,7.6,6.1,Yes
4964,2964,6.5,6.9,Yes
4965,2965,7.2,5.4,No
4966,2966,6.5,4.7,Yes
4967,2967,7.0,7.7,Yes
4968,2968,8.8,4.3,Yes
4969,2969,6.4,7.4,Yes
4970,2970,6.3,4.9,No
4971,2971,7.0,4.5,Yes
4972,2972,6.4,8.1,Yes
4973,2973,4.2,7.8,Yes
4974,2974,5.1,8.6,Yes
4975,2975,6.3,6.9,No
4976,2976,6.3,4.2,Yes
4977,2977,6.4,4.2,Yes
4978,2978,8.7,5.3,No
4979,2979,7.8,8.8,No
4980,2980,10.0,8.9,Yes
4981,2981,5.1,8.6,Yes
4982,2982,6.9,5.0,No
4983,2983,7.6,8.5,Yes
4984,2984,6.8,6.2,No
4985,2985,6.9,9.3,Yes
4986,2986,6.7,9.1,No
4987,2987,6.0,5.9,Yes
4988,2988,8.1,7.0,Yes
4989,2989,8.7,6.9,Yes
4990,2990,7.3,8.4,Yes
4991,2991,5.7,5.5,Yes
4992,2992,7.8,9.2,Yes
4993,2993,6.8,4.3,Yes
4994,2994,7.4,8.4,Yes
4995,2995,5.4,9.3,Yes
4996,2996,6.1,4.2,No
4997,2997,7.3,4.8,Yes
4998,2998,4.8,6.4,Yes
4999,2999,5.6,4.1,Yes
5000,3000,7.9,8.7,Yes
5001,3001,7.4,8.7,Yes
5002,3002,3.1,7.2,No
5003,3003,4.4,9.5,Yes
5004,3004,5.9,6.9,No
5005,3005,6.7,7.9,No
5006,3006,8.8,4.5,Yes
5007,3007,5.7,8.5,No
5008,3008,5.6,5.9,Yes
5009,3009,8.4,4.9,No
5010,3010,7.1,8.1,Yes
5011,3011,8.3,4.8,Yes
5012,3012,5.0,8.6,Yes
5013,3013,6.3,5.5,Yes
5014,3014,7.8,4.1,Yes
5015,3015,6.1,9.1,Yes
5016,3016,7.6,7.3,No
5017,3017,4.9,4.2,Yes
5018,3018,7.1,6.9,No
5019,3019,8.2,5.0,Yes
5020,3020,4.5,6.7,No
5021,3021,6.9,8.7,Yes
5022,3022,7.5,8.8,Yes
5023,3023,6.4,6.6,Yes
5024,3024,6.5,8.5,Yes
5025,3025,5.7,6.1,Yes
5026,3026,5.8,8.8,Yes
5027,3027,5.8,9.3,No
5028,3028,6.8,7.6,Yes
5029,3029,7.1,8.1,Yes
5030,3030,3.7,8.0,Yes
5031,3031,7.5,7.2,Yes
5032,3032,4.3,7.4,Yes
5033,3033,7.6,8.1,Yes
5034,3034,3.7,4.2,Yes
5035,3035,6.7,6.9,No
5036,3036,7.7,8.7,Yes
5037,3037,5.2,4.1,Yes
5038,3038,7.4,7.5,No
5039,3039,5.3,8.4,Yes
5040,3040,5.5,8.6,Yes
5041,3041,9.0,5.8,Yes
5042,3042,6.3,6.8,Yes
5043,3043,5.6,6.4,Yes
5044,3044,7.6,6.4,No
5045,3045,3.5,8.3,No
5046,3046,6.1,5.6,Yes
5047,3047,5.9,5.5,Yes
5048,3048,6.9,4.4,Yes
5049,3049,5.7,8.9,Yes
5050,3050,7.1,4.2,Yes
5051,3051,4.5,7.6,Yes
5052,3052,7.9,8.3,No
5053,3053,6.3,5.7,No
5054,3054,7.6,7.2,Yes
5055,3055,3.8,7.8,Yes
5056,3056,7.2,5.6,Yes
5057,3057,3.9,5.0,No
5058,3058,6.4,7.7,Yes
5059,3059,7.7,6.0,Yes
5060,3060,3.9,7.7,Yes
5061,3061,6.8,6.8,No
5062,3062,5.0,5.5,Yes
5063,3063,3.9,9.3,Yes
5064,3064,5.5,4.6,Yes
5065,3065,7.1,8.3,Yes
5066,3066,3.0,6.8,Yes
5067,3067,8.9,7.3,No
5068,3068,4.8,8.3,Yes
5069,3069,7.7,5.3,Yes
5070,3070,7.5,9.4,Yes
5071,3071,8.5,4.6,Yes
5072,3072,5.5,6.8,Yes
5073,3073,7.2,9.2,No
5074,3074,9.1,8.8,Yes
5075,3075,7.5,7.7,Yes
5076,3076,4.0,6.1,Yes
5077,3077,7.5,7.3,Yes
5078,3078,7.5,7.9,Yes
5079,3079,7.2,9.1,No
5080,3080,7.5,9.4,Yes
5081,3081,6.0,7.7,Yes
5082,3082,8.9,5.6,Yes
5083,3083,5.9,5.1,No
5084,3084,6.1,5.5,Yes
5085,3085,6.8,7.3,Yes
5086,3086,6.2,8.2,No
5087,3087,8.2,8.5,Yes
5088,3088,8.5,8.3,Yes
5089,3089,5.1,4.7,No
5090,3090,7.7,8.9,Yes
5091,3091,6.3,5.2,Yes
5092,3092,4.7,5.3,Yes
5093,3093,5.8,6.8,Yes
5094,3094,8.9,5.2,No
5095,3095,4.6,5.8,Yes
5096,3096,4.1,4.2,No
5097,3097,8.1,5.0,Yes
5098,3098,8.9,8.4,Yes
5099,3099,6.0,6.1,Yes
5100,3100,7.1,5.8,Yes
5101,3101,7.7,8.5,Yes
5102,3102,8.3,8.1,Yes
5103,3103,5.9,4.1,Yes
5104,3104,6.2,5.1,Yes
5105,3105,6.9,5.5,Yes
5106,3106,5.7,8.9,Yes
5107,3107,7.0,5.3,Yes
5108,3108,8.9,7.1,No
5109,3109,6.4,5.0,Yes
5110,3110,7.4,4.9,Yes
5111,3111,6.3,6.6,No
5112,3112,5.8,4.3,No
5113,3113,8.0,5.2,Yes
5114,3114,6.5,5.4,No
5115,3115,8.0,4.4,Yes
5116,3116,5.6,8.0,Yes
5117,3117,6.7,6.0,No
5118,3118,6.5,8.2,Yes
5119,3119,7.7,9.4,No
5120,3120,4.9,9.3,Yes
5121,3121,7.9,6.6,Yes
5122,3122,7.8,6.7,Yes
5123,3123,6.3,7.6,No
5124,3124,6.8,8.7,Yes
5125,3125,6.8,9.0,Yes
5126,3126,7.2,8.6,No
5127,3127,7.3,4.6,No
5128,3128,8.2,5.4,Yes
5129,3129,5.8,7.2,No
5130,3130,7.4,7.9,Yes
5131,3131,7.8,8.5,Yes
5132,3132,6.9,5.9,No
5133,3133,5.1,8.2,Yes
5134,3134,4.7,7.7,Yes
5135,3135,9.7,8.7,Yes
5136,3136,8.3,5.5,Yes
5137,3137,6.8,7.6,Yes
5138,3138,7.9,7.0,No
5139,3139,6.1,8.4,Yes
5140,3140,6.8,9.5,Yes
5141,3141,9.5,6.0,No
5142,3142,7.3,5.0,No
5143,3143,8.4,5.2,Yes
5144,3144,4.5,4.1,Yes
5145,3145,9.2,6.1,No
5146,3146,5.5,7.0,Yes
5147,3147,5.1,5.4,Yes
5148,3148,5.8,5.7,No
5149,3149,8.1,6.5,Yes
5150,3150,5.2,8.7,Yes
5151,3151,5.6,9.3,No
5152,3152,4.0,6.6,No
5153,3153,6.2,9.5,Yes
5154,3154,8.5,9.1,Yes
5155,3155,5.2,7.4,Yes
5156,3156,3.6,8.5,No
5157,3157,6.3,8.5,Yes
5158,3158,5.4,5.7,No
5159,3159,7.2,5.5,Yes
5160,3160,4.7,4.3,Yes
5161,3161,5.2,5.7,Yes
5162,3162,4.8,6.6,Yes
5163,3163,6.4,6.4,Yes
5164,3164,5.9,5.2,No
5165,3165,6.8,4.7,No
5166,3166,7.0,6.7,Yes
5167,3167,7.6,5.6,Yes
5168,3168,6.4,4.4,No
5169,3169,5.0,6.7,No
5170,3170,5.6,7.8,Yes
5171,3171,7.1,7.8,Yes
5172,3172,4.0,4.3,Yes
5173,3173,6.0,7.9,Yes
5174,3174,5.1,7.2,Yes
5175,3175,7.0,8.4,Yes
5176,3176,5.0,9.1,No
5177,3177,7.8,4.6,Yes
5178,3178,6.8,4.0,Yes
5179,3179,5.2,6.3,Yes
5180,3180,5.2,9.4,Yes
5181,3181,5.9,7.5,Yes
5182,3182,6.0,6.4,Yes
5183,3183,6.4,7.2,Yes
5184,3184,7.0,8.0,Yes
5185,3185,7.0,8.0,Yes
5186,3186,7.5,5.3,Yes
5187,3187,8.9,6.9,Yes
5188,3188,7.1,6.3,No
5189,3189,6.5,7.0,Yes
5190,3190,10.0,6.3,No
5191,3191,5.7,5.5,Yes
5192,3192,6.7,6.4,Yes
5193,3193,6.6,5.1,Yes
5194,3194,8.7,9.2,Yes
5195,3195,5.9,8.8,Yes
5196,3196,5.4,5.4,Yes
5197,3197,6.8,7.8,Yes
5198,3198,7.3,4.7,No
5199,3199,7.2,8.8,Yes
5200,3200,7.1,8.0,Yes
5201,3201,4.6,4.9,No
5202,3202,5.7,4.7,Yes
5203,3203,5.2,8.4,Yes
5204,3204,7.7,8.4,Yes
5205,3205,5.8,5.3,Yes
5206,3206,6.0,6.5,No
5207,3207,8.2,5.2,Yes
5208,3208,5.2,6.3,Yes
5209,3209,5.4,8.4,Yes
5210,3210,3.5,8.9,Yes
5211,3211,6.3,5.8,Yes
5212,3212,4.8,4.7,Yes
5213,3213,6.9,8.0,Yes
5214,3214,7.1,9.3,Yes
5215,3215,5.9,5.0,Yes
5216,3216,9.6,5.2,Yes
5217,3217,8.1,7.5,Yes
5218,3218,6.3,5.3,Yes
5219,3219,6.9,7.3,Yes
5220,3220,7.8,6.8,Yes
5221,3221,6.5,4.1,No
5222,3222,7.0,6.5,Yes
5223,3223,3.0,5.5,Yes
5224,3224,4.1,4.7,Yes
5225,3225,8.6,6.9,Yes
5226,3226,4.9,4.7,Yes
5227,3227,6.4,5.9,No
5228,3228,8.4,6.1,Yes
5229,3229,6.4,4.1,No
5230,3230,7.3,8.7,No
5231,3231,8.8,8.5,Yes
5232,3232,8.7,9.0,Yes
5233,3233,7.1,7.9,No
5234,3234,7.0,4.7,Yes
5235,3235,7.4,5.0,Yes
5236,3236,6.1,8.7,Yes
5237,3237,4.9,5.9,Yes
5238,3238,7.6,6.1,Yes
5239,3239,7.4,4.5,Yes
5240,3240,3.3,4.2,No
5241,3241,4.9,5.7,Yes
5242,3242,7.5,4.3,Yes
5243,3243,5.3,4.9,Yes
5244,3244,7.3,5.3,Yes
5245,3245,5.4,6.3,Yes
5246,3246,7.7,5.9,Yes
5247,3247,5.1,8.1,No
5248,3248,8.2,5.6,Yes
5249,3249,4.4,5.7,Yes
5250,3250,3.0,5.7,Yes
5251,3251,7.5,7.5,Yes
5252,3252,5.3,5.3,No
5253,3253,4.0,7.4,No
5254,3254,7.7,9.2,Yes
5255,3255,6.3,8.3,Yes
5256,3256,7.4,4.2,Yes
5257,3257,5.6,7.6,Yes
5258,3258,6.3,6.7,Yes
5259,3259,3.8,9.0,Yes
5260,3260,6.0,5.2,Yes
5261,3261,6.8,8.8,No
5262,3262,9.3,5.8,No
5263,3263,8.0,5.8,Yes
5264,3264,7.2,4.4,No
5265,3265,5.6,6.1,Yes
5266,3266,7.0,7.0,Yes
5267,3267,7.8,9.3,Yes
5268,3268,8.2,7.1,No
5269,3269,7.4,4.0,Yes
5270,3270,6.6,4.1,No
5271,3271,5.2,7.7,Yes
5272,3272,8.1,4.4,No
5273,3273,6.5,8.1,Yes
5274,3274,8.0,8.4,No
5275,3275,7.2,6.0,Yes
5276,3276,4.9,7.8,Yes
5277,3277,8.8,8.3,Yes
5278,3278,7.0,7.4,Yes
5279,3279,5.0,4.7,Yes
5280,3280,6.0,8.0,Yes
5281,3281,6.4,8.7,No
5282,3282,8.2,4.9,Yes
5283,3283,6.3,4.8,Yes
5284,3284,9.1,6.2,Yes
5285,3285,4.1,5.3,No
5286,3286,4.6,6.2,Yes
5287,3287,8.0,8.3,No
5288,3288,4.7,5.0,No
5289,3289,8.1,6.4,No
5290,3290,6.7,8.9,Yes
5291,3291,6.0,5.6,Yes
5292,3292,6.3,5.1,No
5293,3293,7.0,8.6,No
5294,3294,5.8,9.1,Yes
5295,3295,8.0,5.9,Yes
5296,3296,6.7,5.9,Yes
5297,3297,6.3,8.0,Yes
5298,3298,7.4,9.4,Yes
5299,3299,5.7,5.7,Yes
5300,3300,7.6,6.5,No
5301,3301,7.4,6.5,Yes
5302,3302,4.5,4.1,Yes
5303,3303,6.1,5.3,Yes
5304,3304,8.7,5.2,Yes
5305,3305,9.9,8.9,No
5306,3306,8.0,4.4,Yes
5307,3307,7.0,7.3,Yes
5308,3308,8.6,5.4,Yes
5309,3309,8.6,6.6,No
5310,3310,6.3,5.7,Yes
5311,3311,8.6,4.1,Yes
5312,3312,5.3,7.0,Yes
5313,3313,4.9,7.5,Yes
5314,3314,7.0,6.5,Yes
5315,3315,5.6,6.1,No
5316,3316,8.5,8.6,Yes
5317,3317,8.6,6.6,No
5318,3318,4.0,4.8,Yes
5319,3319,8.1,8.3,Yes
5320,3320,6.1,8.1,Yes
5321,3321,4.8,8.6,No
5322,3322,6.8,7.9,Yes
5323,3323,8.2,6.8,Yes
5324,3324,8.8,9.2,Yes
5325,3325,7.4,7.7,Yes
5326,3326,4.9,6.0,Yes
5327,3327,6.0,8.7,Yes
5328,3328,7.0,6.1,Yes
5329,3329,7.2,9.1,Yes
5330,3330,7.3,6.9,Yes
5331,3331,7.3,4.6,Yes
5332,3332,7.0,6.6,Yes
5333,3333,5.8,6.3,Yes
5334,3334,7.4,5.9,Yes
5335,3335,7.4,7.5,Yes
5336,3336,4.9,5.3,Yes
5337,3337,3.8,8.5,Yes
5338,3338,5.8,4.4,Yes
5339,3339,8.0,8.4,No
5340,3340,5.5,6.7,Yes
5341,3341,6.9,5.5,Yes
5342,3342,7.7,6.2,Yes
5343,3343,4.5,5.1,No
5344,3344,4.6,5.7,Yes
5345,3345,7.0,5.2,Yes
5346,3346,5.8,6.6,Yes
5347,3347,8.7,4.2,Yes
5348,3348,6.7,6.4,No
5349,3349,6.5,6.5,Yes
5350,3350,6.3,6.4,Yes
5351,3351,8.6,5.2,Yes
5352,3352,7.3,4.0,Yes
5353,3353,4.3,5.7,No
5354,3354,6.4,6.4,Yes
5355,3355,5.6,5.6,Yes
5356,3356,7.9,6.6,No
5357,3357,6.0,4.1,Yes
5358,3358,4.8,8.6,Yes
5359,3359,5.6,4.5,Yes
5360,3360,7.2,6.0,Yes
5361,3361,5.7,9.4,No
5362,3362,5.8,7.1,Yes
5363,3363,5.9,6.6,Yes
5364,3364,6.8,5.0,Yes
5365,3365,7.3,6.2,Yes
5366,3366,8.1,6.5,No
5367,3367,6.7,7.2,Yes
5368,3368,9.6,8.1,Yes
5369,3369,6.5,7.3,Yes
5370,3370,8.3,8.5,Yes
5371,3371,6.1,8.8,Yes
5372,3372,6.4,7.2,Yes
5373,3373,6.8,7.9,Yes
5374,3374,6.7,7.0,Yes
5375,3375,7.2,7.4,Yes
5376,3376,5.3,8.5,No
5377,3377,6.9,7.4,Yes
5378,3378,6.0,8.0,Yes
5379,3379,8.0,5.8,Yes
5380,3380,4.2,6.8,Yes
5381,3381,6.0,8.2,Yes
5382,3382,8.7,8.0,Yes
5383,3383,9.1,4.6,Yes
5384,3384,9.1,4.5,Yes
5385,3385,6.2,5.0,Yes
5386,3386,5.1,4.8,No
5387,3387,6.3,6.3,No
5388,3388,5.9,8.4,Yes
5389,3389,4.7,7.5,No
5390,3390,3.2,5.9,Yes
