user_id,age,gender,occupation,productivity_score
2629,26,Male,Data Analyst,6.0
2630,25,Female,Marketing Specialist,3.3
2631,17,Male,Marketing Specialist,6.9
2632,18,Male,Student,5.6
2633,38,Female,Data Analyst,8.1
2634,38,Male,Marketing Specialist,5.1
2635,27,Male,Designer,7.0
2636,35,Female,Software Engineer,6.7
2637,20,Male,Student,3.0
2638,20,Male,Student,3.5
2639,21,Male,Student,5.0
2640,24,Female,Software Engineer,9.0
2641,17,Female,Data Analyst,4.0
2642,36,Female,Student,7.8
2643,27,Female,Student,9.6
2644,18,Male,Data Analyst,8.4
2645,35,Male,Other,4.7
2646,41,Female,Other,9.2
2647,37,Male,Student,3.6
2648,27,Male,Marketing Specialist,6.2
2649,39,Male,Other,9.0
2650,32,Male,Student,7.4
2651,25,Other,Other,5.8
2652,39,Male,Software Engineer,5.0
2653,42,Female,Designer,5.6
2654,29,Male,Marketing Specialist,6.5
2655,38,Other,Student,5.2
2656,32,Male,Designer,9.6
2657,33,Male,Designer,9.3
2658,34,Female,Other,8.9
2659,32,Female,Data Analyst,5.9
2660,29,Male,Software Engineer,7.7
2661,24,Male,Software Engineer,9.1
2662,23,Male,Software Engineer,8.8
2663,17,Male,Marketing Specialist,5.8
2664,28,Male,Student,3.8
2665,40,Female,Marketing Specialist,3.5
2666,22,Male,Student,6.9
2667,24,Male,Designer,7.4
2668,37,Female,Designer,8.8
2669,37,Other,Student,5.0
2670,26,Female,Student,4.1
2671,29,Male,Student,5.6
2672,19,Male,Designer,5.4
2673,41,Female,Other,3.9
2674,41,Male,Marketing Specialist,7.6
2675,44,Male,Software Engineer,6.5
2676,28,Female,Designer,7.9
2677,17,Female,Data Analyst,5.4
2678,38,Female,Software Engineer,5.2
2679,20,Male,Designer,6.2
2680,26,Male,Marketing Specialist,9.0
2681,21,Other,Student,3.3
2682,33,Male,Other,8.5
2683,36,Female,Other,5.5
2684,25,Female,Software Engineer,8.8
2685,19,Female,Marketing Specialist,8.5
2686,24,Male,Other,5.4
2687,21,Male,Other,7.7
2688,17,Female,Student,4.1
2689,32,Female,Data Analyst,9.1
2690,20,Female,Software Engineer,5.8
2691,40,Male,Student,6.1
2692,21,Male,Other,7.8
2693,41,Female,Student,8.6
2694,27,Female,Marketing Specialist,4.6
2695,38,Female,Other,7.5
2696,36,Male,Data Analyst,5.7
2697,25,Female,Student,5.5
2698,37,Female,Marketing Specialist,7.7
2699,36,Female,Marketing Specialist,5.6
2700,42,Male,Software Engineer,5.4
2701,40,Male,Other,8.7
2702,21,Female,Software Engineer,3.7
2703,42,Male,Student,7.6
2704,23,Male,Other,4.7
2705,17,Female,Designer,3.1
2706,27,Male,Other,4.1
2707,28,Female,Designer,7.1
2708,40,Male,Marketing Specialist,7.8
2709,36,Female,Software Engineer,3.1
2710,22,Other,Data Analyst,3.2
2711,25,Male,Other,9.1
2712,28,Male,Data Analyst,3.5
2713,32,Male,Other,9.1
2714,41,Male,Marketing Specialist,4.6
2715,36,Female,Software Engineer,8.0
2716,43,Female,Student,5.1
2717,41,Male,Student,8.8
2718,29,Male,Student,7.8
2719,17,Male,Other,5.7
2720,43,Female,Other,3.5
2721,37,Male,Data Analyst,8.0
2722,26,Female,Software Engineer,7.2
2723,16,Female,Other,3.0
2724,34,Female,Software Engineer,3.1
2725,36,Male,Data Analyst,8.5
2726,19,Female,Other,4.8
2727,34,Male,Student,7.3
2728,41,Male,Student,6.1
2729,44,Female,Marketing Specialist,8.9
2730,36,Female,Designer,9.2
2731,26,Male,Student,9.8
2732,23,Male,Designer,4.0
2733,26,Male,Other,8.9
2734,19,Male,Software Engineer,4.8
2735,32,Male,Other,7.0
2736,42,Male,Software Engineer,6.4
2737,22,Male,Software Engineer,3.1
2738,23,Female,Designer,9.3
2739,18,Female,Student,3.5
2740,37,Female,Marketing Specialist,7.7
2741,17,Male,Designer,8.3
2742,38,Female,Student,8.4
2743,30,Female,Student,3.9
2744,39,Female,Student,6.0
2745,37,Female,Software Engineer,8.6
2746,37,Female,Data Analyst,5.1
2747,20,Female,Other,6.2
2748,39,Male,Other,4.9
2749,16,Female,Software Engineer,6.2
2750,41,Female,Data Analyst,9.0
2751,19,Female,Student,6.1
2752,30,Female,Student,6.8
2753,35,Male,Other,5.7
2754,34,Male,Designer,6.1
2755,18,Female,Data Analyst,3.1
2756,35,Female,Student,4.9
2757,26,Female,Student,6.0
2758,32,Male,Designer,7.3
2759,42,Male,Data Analyst,6.1
2760,28,Female,Software Engineer,5.3
2761,26,Female,Software Engineer,5.6
2762,17,Female,Software Engineer,4.6
2763,24,Male,Other,9.3
2764,41,Female,Student,6.5
2765,17,Male,Software Engineer,3.1
2766,36,Female,Other,3.1
2767,24,Male,Marketing Specialist,9.6
2768,24,Male,Other,4.5
2769,23,Female,Student,8.5
2770,32,Female,Other,3.4
2771,16,Male,Student,9.3
2772,40,Female,Designer,8.9
2773,44,Male,Other,6.9
2774,26,Male,Software Engineer,3.1
2775,23,Male,Student,4.8
2776,25,Male,Data Analyst,5.8
2777,40,Female,Software Engineer,6.1
2778,22,Male,Student,5.0
2779,18,Female,Marketing Specialist,3.2
2780,18,Female,Data Analyst,7.0
2781,33,Male,Marketing Specialist,6.6
2782,20,Female,Designer,4.9
2783,27,Male,Student,3.3
2784,27,Female,Marketing Specialist,9.8
2785,34,Male,Designer,6.3
2786,21,Male,Student,8.1
2787,17,Male,Student,6.1
2788,27,Male,Marketing Specialist,3.3
2789,34,Male,Student,5.1
2790,20,Female,Software Engineer,5.2
2791,27,Female,Student,8.7
2792,42,Female,Student,7.4
2793,42,Female,Designer,4.9
2794,32,Male,Student,9.6
2795,44,Male,Student,5.2
2796,32,Male,Student,9.8
2797,25,Male,Student,9.8
2798,40,Female,Marketing Specialist,4.3
2799,38,Female,Software Engineer,5.1
2800,32,Male,Designer,6.3
2801,30,Male,Software Engineer,7.5
2802,27,Female,Data Analyst,6.6
2803,31,Female,Marketing Specialist,9.6
2804,39,Male,Marketing Specialist,7.9
2805,34,Female,Software Engineer,4.4
2806,23,Female,Other,3.7
2807,36,Male,Marketing Specialist,7.7
2808,32,Male,Software Engineer,4.1
2809,38,Female,Marketing Specialist,8.4
2810,20,Female,Student,5.1
2811,37,Female,Software Engineer,5.2
2812,31,Male,Software Engineer,3.1
2813,21,Male,Student,7.8
2814,23,Female,Marketing Specialist,3.8
2815,40,Female,Marketing Specialist,8.3
2816,33,Male,Software Engineer,6.3
2817,40,Female,Student,8.3
2818,27,Female,Student,7.0
2819,30,Female,Designer,3.6
2820,42,Female,Student,8.2
2821,41,Female,Marketing Specialist,3.5
2822,24,Male,Other,6.3
2823,28,Female,Student,4.2
2824,41,Male,Software Engineer,8.1
2825,30,Female,Data Analyst,9.2
2826,25,Male,Student,6.8
2827,31,Female,Other,6.6
2828,22,Male,Data Analyst,8.2
2829,32,Male,Student,3.0
2830,38,Male,Student,9.2
2831,41,Male,Marketing Specialist,4.3
2832,36,Female,Other,9.7
2833,37,Female,Data Analyst,8.0
2834,41,Female,Other,8.3
2835,22,Male,Student,7.5
2836,29,Male,Marketing Specialist,6.2
2837,30,Male,Other,6.9
2838,36,Male,Data Analyst,3.3
2839,22,Female,Software Engineer,7.2
2840,24,Male,Student,7.3
2841,34,Male,Software Engineer,9.1
2842,31,Male,Student,6.4
2843,23,Male,Software Engineer,3.5
2844,33,Female,Software Engineer,5.1
2845,42,Female,Designer,7.5
2846,38,Male,Student,4.6
2847,44,Male,Student,4.9
2848,33,Male,Software Engineer,8.6
2849,35,Male,Marketing Specialist,7.0
2850,22,Male,Data Analyst,6.5
2851,18,Female,Software Engineer,5.2
2852,33,Female,Student,8.0
2853,42,Female,Software Engineer,5.0
2854,25,Male,Data Analyst,8.0
2855,22,Male,Student,3.5
2856,32,Female,Student,8.9
2857,29,Female,Student,6.4
2858,39,Female,Student,6.0
2859,18,Male,Student,7.2
2860,27,Female,Other,7.2
2861,43,Male,Data Analyst,3.9
2862,28,Female,Data Analyst,8.1
2863,17,Female,Student,4.9
2864,18,Female,Other,9.2
2865,20,Male,Software Engineer,8.6
2866,26,Female,Data Analyst,5.4
2867,23,Male,Student,8.5
2868,41,Male,Student,5.4
2869,38,Male,Marketing Specialist,3.7
2870,38,Female,Designer,9.5
2871,27,Male,Other,7.4
2872,22,Male,Designer,6.1
2873,30,Female,Designer,5.7
2874,39,Male,Student,5.2
2875,32,Female,Marketing Specialist,9.7
2876,19,Male,Designer,3.9
2877,44,Male,Designer,5.1
2878,37,Female,Student,6.3
2879,40,Male,Student,6.3
2880,28,Male,Student,6.2
2881,33,Female,Software Engineer,4.2
2882,16,Female,Designer,4.0
2883,31,Female,Software Engineer,4.7
2884,28,Male,Marketing Specialist,9.2
2885,25,Male,Other,3.8
2886,27,Female,Student,8.2
2887,17,Female,Designer,8.2
2888,38,Female,Student,8.5
2889,18,Female,Other,9.0
2890,25,Female,Student,4.8
2891,17,Female,Designer,4.5
2892,42,Male,Data Analyst,6.2
2893,38,Female,Software Engineer,4.8
2894,28,Male,Software Engineer,8.0
2895,28,Male,Designer,7.3
2896,33,Female,Other,8.9
2897,18,Female,Student,3.6
2898,42,Male,Software Engineer,9.2
2899,22,Male,Student,5.0
2900,29,Male,Marketing Specialist,6.3
2901,35,Female,Student,6.0
2902,44,Female,Other,8.2
2903,32,Male,Data Analyst,5.9
2904,44,Male,Student,9.4
2905,36,Female,Student,9.1
2906,27,Male,Marketing Specialist,8.9
2907,40,Female,Software Engineer,3.5
2908,31,Other,Data Analyst,8.8
2909,39,Male,Software Engineer,8.3
2910,27,Female,Designer,3.7
2911,30,Male,Student,3.7
2912,40,Male,Designer,3.7
2913,25,Female,Student,3.1
2914,40,Male,Student,6.7
2915,22,Other,Software Engineer,9.6
2916,35,Female,Student,6.0
2917,20,Male,Student,6.7
2918,16,Male,Marketing Specialist,9.6
2919,32,Male,Designer,4.7
2920,18,Male,Designer,8.8
2921,28,Male,Software Engineer,6.7
2922,29,Male,Student,6.9
2923,39,Male,Software Engineer,5.3
2924,33,Female,Marketing Specialist,6.8
2925,19,Female,Student,3.5
2926,33,Female,Student,8.2
2927,20,Male,Software Engineer,4.9
2928,40,Male,Software Engineer,9.0
2929,31,Female,Student,5.5
2930,16,Female,Other,4.0
2931,36,Male,Other,7.7
2932,29,Female,Marketing Specialist,4.1
2933,30,Female,Other,8.1
2934,24,Female,Student,9.6
2935,30,Male,Designer,8.3
2936,32,Female,Student,3.2
2937,40,Female,Software Engineer,7.1
2938,39,Female,Student,7.7
2939,19,Female,Student,8.6
2940,27,Female,Data Analyst,3.4
2941,42,Female,Designer,6.3
2942,41,Male,Data Analyst,6.6
2943,20,Female,Other,4.2
2944,44,Female,Student,5.2
2945,20,Female,Software Engineer,6.0
2946,26,Male,Student,8.7
2947,43,Male,Designer,9.3
2948,21,Female,Data Analyst,7.3
2949,22,Female,Software Engineer,5.7
2950,39,Female,Student,4.7
2951,29,Female,Marketing Specialist,9.7
2952,39,Female,Designer,9.7
2953,26,Female,Designer,9.3
2954,28,Female,Marketing Specialist,8.3
2955,17,Female,Student,5.2
2956,40,Female,Designer,8.6
2957,22,Male,Software Engineer,5.8
2958,35,Male,Student,5.2
2959,19,Female,Student,8.1
2960,42,Male,Data Analyst,3.5
2961,23,Male,Designer,3.3
2962,35,Male,Designer,6.0
2963,44,Male,Marketing Specialist,6.0
2964,37,Male,Data Analyst,9.1
2965,36,Male,Other,3.9
2966,34,Female,Data Analyst,3.8
2967,28,Female,Designer,4.0
2968,29,Male,Student,3.2
2969,25,Male,Data Analyst,3.5
2970,26,Female,Marketing Specialist,7.5
2971,17,Male,Data Analyst,5.9
2972,40,Female,Marketing Specialist,8.2
2973,41,Female,Other,9.7
2974,24,Female,Data Analyst,7.5
2975,32,Male,Marketing Specialist,3.3
2976,41,Female,Data Analyst,3.7
2977,18,Male,Other,9.0
2978,39,Female,Data Analyst,6.6
2979,21,Female,Software Engineer,8.6
2980,20,Male,Marketing Specialist,8.8
2981,20,Male,Other,9.3
2982,37,Male,Marketing Specialist,9.5
2983,30,Female,Marketing Specialist,6.8
2984,38,Male,Student,5.3
2985,32,Female,Other,9.5
2986,24,Male,Data Analyst,6.7
2987,18,Female,Marketing Specialist,3.4
2988,35,Female,Designer,7.4
2989,41,Female,Student,7.0
2990,32,Female,Software Engineer,9.1
2991,44,Male,Marketing Specialist,7.4
2992,42,Male,Marketing Specialist,5.4
2993,25,Female,Student,9.6
2994,18,Male,Data Analyst,8.5
2995,33,Male,Designer,7.3
2996,33,Male,Software Engineer,5.0
2997,32,Male,Marketing Specialist,5.5
2998,39,Male,Data Analyst,7.6
2999,18,Female,Other,3.5
3000,18,Male,Designer,4.7
3001,21,Female,Other,7.9
3002,28,Male,Designer,6.3
3003,39,Female,Software Engineer,5.7
3004,44,Male,Student,4.0
3005,30,Female,Designer,6.0
3006,40,Female,Student,8.2
3007,24,Male,Other,4.8
3008,19,Female,Designer,3.0
3009,29,Other,Software Engineer,7.5
3010,20,Female,Student,9.6
3011,17,Female,Software Engineer,7.1
3012,26,Male,Software Engineer,3.8
3013,24,Female,Student,5.2
3014,39,Male,Student,8.9
3015,18,Male,Data Analyst,4.6
3016,42,Other,Designer,7.1
3017,43,Male,Other,5.7
3018,44,Female,Data Analyst,4.4
3019,24,Female,Student,8.5
3020,18,Female,Student,8.1
3021,40,Other,Other,7.5
3022,17,Male,Student,4.6
3023,27,Male,Software Engineer,3.7
3024,25,Male,Marketing Specialist,6.9
3025,24,Male,Software Engineer,6.8
3026,30,Male,Software Engineer,4.3
3027,23,Male,Marketing Specialist,3.4
3028,40,Female,Designer,3.5
3029,20,Female,Student,9.8
3030,26,Male,Student,8.3
3031,42,Female,Software Engineer,9.3
3032,17,Male,Marketing Specialist,4.3
3033,39,Male,Data Analyst,9.5
3034,43,Female,Software Engineer,4.0
3035,30,Female,Student,6.5
3036,21,Female,Student,8.6
3037,23,Male,Software Engineer,5.4
3038,42,Female,Software Engineer,5.9
3039,20,Female,Designer,3.9
3040,31,Female,Marketing Specialist,3.8
3041,41,Female,Data Analyst,7.2
3042,33,Female,Data Analyst,7.6
3043,21,Female,Other,8.3
3044,20,Female,Student,6.8
3045,43,Other,Other,7.4
3046,31,Female,Student,3.1
3047,28,Male,Student,4.1
3048,43,Female,Software Engineer,9.7
3049,20,Male,Software Engineer,3.5
3050,28,Male,Data Analyst,7.6
3051,32,Female,Student,4.2
3052,33,Female,Marketing Specialist,7.9
3053,23,Female,Student,7.8
3054,28,Male,Software Engineer,4.6
3055,44,Female,Marketing Specialist,4.8
3056,34,Male,Student,7.5
3057,41,Other,Student,5.7
3058,18,Other,Marketing Specialist,4.3
3059,39,Female,Software Engineer,8.0
3060,23,Female,Student,4.0
3061,17,Female,Marketing Specialist,8.8
3062,23,Female,Designer,6.5
3063,42,Male,Designer,3.7
3064,28,Male,Software Engineer,7.7
3065,28,Female,Marketing Specialist,6.5
3066,16,Female,Designer,5.0
3067,21,Male,Marketing Specialist,5.9
3068,39,Female,Student,5.0
3069,34,Male,Software Engineer,4.8
3070,31,Female,Designer,4.1
3071,23,Female,Other,5.5
3072,43,Female,Student,4.7
3073,16,Female,Other,7.6
3074,42,Male,Other,7.7
3075,42,Male,Student,6.4
3076,31,Female,Student,8.3
3077,24,Female,Software Engineer,8.7
3078,28,Male,Designer,6.9
3079,26,Female,Designer,7.2
3080,28,Male,Designer,4.9
3081,40,Female,Marketing Specialist,9.1
3082,36,Female,Student,3.2
3083,25,Male,Designer,5.4
3084,19,Male,Student,7.9
3085,42,Female,Software Engineer,3.5
3086,21,Female,Other,4.2
3087,43,Female,Designer,7.0
3088,22,Female,Software Engineer,6.8
3089,20,Female,Designer,8.0
3090,26,Other,Student,8.5
3091,28,Female,Data Analyst,3.9
3092,41,Female,Software Engineer,3.1
3093,40,Male,Designer,7.7
3094,34,Male,Data Analyst,5.0
3095,38,Female,Software Engineer,7.3
3096,25,Male,Marketing Specialist,4.0
3097,25,Female,Designer,6.2
3098,26,Female,Marketing Specialist,6.4
3099,36,Female,Student,7.0
3100,22,Male,Designer,6.5
3101,33,Male,Other,6.4
3102,19,Male,Student,5.3
3103,17,Male,Data Analyst,3.5
3104,29,Male,Software Engineer,3.6
3105,28,Female,Student,5.9
3106,44,Female,Student,5.4
3107,27,Female,Student,6.5
3108,22,Female,Student,5.1
3109,17,Male,Software Engineer,7.7
3110,28,Female,Data Analyst,8.9
3111,29,Female,Software Engineer,5.0
3112,42,Male,Designer,4.3
3113,32,Female,Student,3.8
3114,24,Male,Student,7.2
3115,32,Female,Software Engineer,6.0
3116,23,Other,Software Engineer,4.3
3117,17,Male,Software Engineer,7.4
3118,43,Female,Student,4.0
3119,39,Female,Data Analyst,6.8
3120,28,Other,Other,6.6
3121,18,Male,Software Engineer,8.0
3122,31,Female,Student,3.4
3123,21,Male,Student,9.0
3124,34,Male,Designer,7.8
3125,22,Male,Other,4.5
3126,25,Other,Marketing Specialist,4.2
3127,24,Female,Other,5.9
3128,17,Female,Other,8.6
3129,43,Female,Student,8.7
3130,43,Male,Marketing Specialist,6.5
3131,30,Male,Software Engineer,8.9
3132,20,Male,Software Engineer,3.0
3133,44,Male,Other,3.2
3134,37,Male,Student,9.2
3135,19,Male,Marketing Specialist,8.3
3136,35,Male,Software Engineer,6.1
3137,19,Male,Student,8.1
3138,33,Male,Data Analyst,9.5
3139,19,Male,Data Analyst,8.3
3140,42,Other,Software Engineer,8.7
3141,32,Female,Marketing Specialist,8.2
3142,27,Other,Designer,4.1
3143,37,Male,Software Engineer,8.7
3144,32,Male,Designer,4.3
3145,25,Female,Designer,9.1
3146,37,Male,Marketing Specialist,6.1
3147,16,Male,Designer,7.6
3148,37,Male,Student,6.4
3149,41,Male,Marketing Specialist,3.6
3150,39,Male,Software Engineer,5.0
3151,42,Male,Other,9.7
3152,33,Female,Student,9.5
3153,33,Male,Student,5.2
3154,29,Male,Data Analyst,9.8
3155,30,Female,Software Engineer,8.7
3156,44,Male,Software Engineer,7.2
3157,27,Male,Software Engineer,3.3
3158,19,Female,Student,9.1
3159,42,Male,Student,6.8
3160,18,Male,Other,8.9
3161,35,Female,Marketing Specialist,8.7
3162,44,Male,Student,8.7
3163,27,Female,Student,7.7
3164,22,Female,Software Engineer,5.0
3165,44,Male,Data Analyst,5.3
3166,26,Female,Software Engineer,5.1
3167,16,Female,Marketing Specialist,3.1
3168,21,Male,Designer,7.0
3169,30,Female,Data Analyst,7.8
3170,30,Male,Software Engineer,8.8
3171,34,Female,Other,4.0
3172,26,Male,Data Analyst,6.7
3173,41,Male,Designer,3.1
3174,38,Male,Student,3.6
3175,41,Female,Student,3.4
3176,17,Male,Software Engineer,7.9
3177,29,Male,Marketing Specialist,3.6
3178,17,Male,Student,7.9
3179,44,Female,Software Engineer,4.7
3180,19,Female,Student,9.0
3181,32,Female,Marketing Specialist,8.5
3182,18,Female,Software Engineer,9.5
3183,28,Female,Designer,9.0
3184,24,Male,Designer,9.3
3185,22,Female,Marketing Specialist,8.8
3186,30,Female,Data Analyst,7.7
3187,38,Other,Marketing Specialist,4.2
3188,44,Female,Data Analyst,4.8
3189,44,Male,Software Engineer,4.4
3190,26,Male,Data Analyst,7.1
3191,35,Female,Software Engineer,6.4
3192,17,Female,Software Engineer,8.9
3193,30,Female,Other,9.5
3194,29,Female,Student,5.8
3195,35,Female,Software Engineer,6.4
3196,37,Male,Data Analyst,9.6
3197,26,Female,Student,4.9
3198,42,Male,Student,8.4
3199,18,Male,Software Engineer,4.5
3200,32,Male,Marketing Specialist,7.6
3201,27,Female,Marketing Specialist,4.7
3202,39,Male,Designer,9.0
3203,43,Male,Student,6.8
3204,44,Female,Software Engineer,4.3
3205,36,Male,Other,4.5
3206,30,Female,Marketing Specialist,6.4
3207,31,Female,Other,9.5
3208,20,Female,Software Engineer,8.2
3209,42,Female,Software Engineer,6.3
3210,35,Male,Student,5.3
3211,21,Female,Other,6.7
3212,34,Male,Designer,8.1
3213,40,Female,Student,8.3
3214,20,Male,Student,5.2
3215,18,Female,Other,7.9
3216,42,Male,Marketing Specialist,7.5
3217,16,Male,Marketing Specialist,9.5
3218,41,Male,Marketing Specialist,9.3
3219,43,Male,Data Analyst,8.4
3220,21,Female,Software Engineer,7.9
3221,30,Male,Student,4.9
3222,17,Female,Marketing Specialist,8.8
3223,44,Other,Student,5.9
3224,18,Female,Marketing Specialist,4.9
3225,32,Male,Designer,5.6
3226,40,Male,Software Engineer,8.7
3227,39,Female,Other,4.0
3228,27,Male,Software Engineer,6.1
3229,33,Male,Other,6.3
3230,30,Female,Other,3.2
3231,27,Female,Student,4.3
3232,31,Female,Data Analyst,8.6
3233,42,Male,Other,8.6
3234,23,Female,Other,5.0
3235,43,Male,Student,8.9
3236,29,Male,Marketing Specialist,8.2
3237,40,Female,Designer,5.8
3238,32,Male,Student,8.1
3239,44,Male,Student,9.5
3240,36,Male,Data Analyst,6.1
3241,23,Female,Student,4.6
3242,30,Female,Software Engineer,9.4
3243,42,Female,Marketing Specialist,7.1
3244,29,Female,Marketing Specialist,3.7
3245,33,Male,Other,6.9
3246,35,Male,Marketing Specialist,6.4
3247,22,Male,Marketing Specialist,8.8
3248,18,Male,Marketing Specialist,6.6
3249,44,Female,Marketing Specialist,4.7
3250,27,Female,Student,7.6
3251,36,Male,Data Analyst,6.7
3252,39,Male,Other,4.6
3253,43,Male,Marketing Specialist,6.9
3254,41,Male,Other,8.6
3255,18,Female,Data Analyst,3.2
3256,35,Male,Designer,7.3
3257,29,Male,Marketing Specialist,5.4
3258,30,Female,Other,5.0
3259,40,Male,Student,5.7
3260,29,Female,Other,5.3
3261,22,Male,Marketing Specialist,8.7
3262,32,Female,Software Engineer,4.9
3263,27,Other,Student,8.0
3264,35,Female,Student,3.6
3265,19,Male,Student,9.5
3266,24,Female,Software Engineer,7.2
3267,21,Male,Marketing Specialist,7.8
3268,31,Male,Student,5.0
3269,40,Male,Student,5.8
3270,43,Male,Student,4.5
3271,37,Female,Student,9.3
3272,37,Female,Marketing Specialist,6.3
3273,36,Female,Designer,7.3
3274,36,Female,Student,8.0
3275,17,Female,Designer,5.5
3276,39,Male,Student,7.9
3277,23,Male,Data Analyst,7.6
3278,26,Female,Marketing Specialist,7.8
3279,28,Male,Software Engineer,6.3
3280,32,Female,Designer,5.6
3281,23,Male,Software Engineer,4.5
3282,36,Male,Marketing Specialist,8.6
3283,33,Male,Other,7.1
3284,33,Male,Software Engineer,6.0
3285,29,Male,Marketing Specialist,9.4
3286,30,Female,Software Engineer,3.3
3287,21,Male,Designer,8.8
3288,26,Female,Data Analyst,9.8
3289,28,Male,Software Engineer,9.0
3290,40,Male,Designer,8.5
3291,16,Male,Student,5.5
3292,43,Female,Marketing Specialist,4.6
3293,21,Male,Student,8.0
3294,24,Female,Other,5.1
3295,23,Male,Student,4.2
3296,26,Female,Marketing Specialist,8.3
3297,37,Male,Data Analyst,5.1
3298,34,Female,Software Engineer,9.2
3299,39,Female,Data Analyst,8.7
3300,24,Female,Student,8.8
3301,32,Male,Other,8.2
3302,27,Male,Designer,9.0
3303,40,Male,Other,8.5
3304,29,Female,Marketing Specialist,7.1
3305,30,Female,Marketing Specialist,5.0
3306,31,Female,Data Analyst,9.0
3307,37,Male,Designer,8.7
3308,37,Male,Data Analyst,6.2
3309,43,Male,Software Engineer,3.3
3310,35,Other,Student,7.3
3311,16,Female,Designer,3.3
3312,25,Female,Student,9.3
3313,23,Male,Other,9.5
3314,33,Female,Software Engineer,4.3
3315,43,Female,Student,7.6
3316,16,Male,Student,3.6
3317,17,Female,Other,8.0
3318,16,Female,Student,5.4
3319,16,Female,Software Engineer,7.6
3320,24,Female,Student,5.5
3321,28,Male,Marketing Specialist,4.0
3322,16,Male,Data Analyst,5.8
3323,28,Other,Student,3.8
3324,35,Male,Marketing Specialist,6.9
3325,41,Female,Marketing Specialist,3.3
3326,37,Female,Software Engineer,6.6
3327,22,Female,Data Analyst,9.0
3328,17,Other,Data Analyst,8.7
3329,21,Male,Designer,9.0
3330,22,Male,Other,9.3
3331,41,Male,Student,3.7
3332,29,Male,Other,3.9
3333,41,Male,Software Engineer,6.8
3334,33,Male,Student,9.1
3335,30,Female,Designer,9.6
3336,17,Female,Student,3.3
3337,25,Male,Marketing Specialist,5.4
3338,38,Male,Student,4.4
3339,27,Female,Other,8.1
3340,32,Male,Marketing Specialist,7.4
3341,23,Male,Software Engineer,3.8
3342,26,Male,Other,6.3
3343,44,Female,Student,7.7
3344,18,Male,Software Engineer,8.3
3345,42,Other,Student,3.1
3346,21,Male,Student,9.1
3347,24,Female,Marketing Specialist,6.9
3348,21,Male,Software Engineer,8.5
3349,24,Male,Software Engineer,8.5
3350,22,Female,Student,4.3
3351,24,Female,Other,3.7
3352,33,Female,Software Engineer,7.9
3353,27,Female,Student,4.1
3354,23,Female,Data Analyst,8.8
3355,23,Female,Data Analyst,7.9
3356,33,Female,Data Analyst,8.7
3357,43,Male,Designer,5.0
3358,35,Male,Software Engineer,5.2
3359,30,Male,Designer,7.6
3360,42,Female,Other,3.2
3361,22,Male,Software Engineer,7.9
3362,26,Male,Student,8.7
3363,35,Female,Designer,5.8
3364,31,Female,Designer,8.2
3365,19,Female,Other,4.2
3366,21,Male,Designer,5.2
3367,41,Female,Student,9.6
3368,37,Male,Student,9.7
3369,41,Male,Data Analyst,6.5
3370,18,Male,Student,9.4
3371,24,Male,Student,6.6
3372,43,Male,Other,5.0
3373,25,Female,Other,4.8
3374,29,Male,Software Engineer,9.3
3375,26,Female,Student,4.2
3376,33,Female,Other,6.9
3377,37,Male,Designer,6.8
3378,27,Female,Other,8.0
3379,38,Male,Other,6.4
3380,27,Female,Other,4.9
3381,28,Male,Other,4.2
3382,40,Male,Data Analyst,7.2
3383,28,Male,Data Analyst,7.9
3384,34,Female,Software Engineer,6.9
3385,41,Female,Other,8.0
3386,34,Male,Student,4.0
3387,38,Female,Student,9.0
3388,29,Female,Software Engineer,7.0
3389,19,Female,Student,3.9
3390,28,Female,Other,6.1
3391,23,Female,Marketing Specialist,8.7
3392,44,Female,Other,9.1
3393,38,Female,Data Analyst,4.8
3394,36,Male,Student,7.8
3395,38,Male,Designer,3.7
3396,34,Male,Student,3.2
3397,27,Female,Designer,6.8
3398,33,Female,Student,7.7
3399,21,Male,Data Analyst,8.4
3400,33,Female,Designer,5.3
3401,34,Male,Student,3.0
3402,37,Male,Designer,6.3
3403,20,Other,Software Engineer,3.1
3404,39,Male,Student,3.6
3405,24,Male,Software Engineer,5.2
3406,42,Female,Other,6.0
3407,18,Female,Student,4.9
3408,43,Male,Student,7.0
3409,25,Female,Student,3.4
3410,34,Female,Other,4.0
3411,18,Male,Marketing Specialist,7.7
3412,44,Male,Student,4.0
3413,44,Female,Other,7.4
3414,37,Male,Student,3.4
3415,30,Female,Other,5.8
3416,16,Female,Software Engineer,4.2
3417,22,Other,Other,3.7
3418,27,Male,Designer,6.9
3419,32,Other,Marketing Specialist,9.3
3420,36,Male,Student,3.4
3421,41,Male,Other,5.9
3422,44,Male,Other,7.8
3423,39,Male,Student,6.1
3424,35,Female,Marketing Specialist,8.5
3425,20,Male,Marketing Specialist,4.2
3426,19,Male,Other,9.5
3427,43,Female,Student,5.6
3428,27,Male,Software Engineer,5.3
3429,35,Female,Marketing Specialist,8.9
3430,43,Male,Marketing Specialist,6.8
3431,39,Female,Data Analyst,6.5
3432,33,Female,Designer,7.9
3433,32,Male,Marketing Specialist,6.9
3434,34,Male,Software Engineer,4.1
3435,24,Male,Designer,7.6
3436,19,Female,Designer,3.9
3437,41,Male,Student,8.5
3438,36,Male,Student,9.7
3439,17,Male,Student,5.6
3440,19,Male,Student,6.0
3441,17,Female,Data Analyst,3.3
